Pincode,Prefr,ABFL,Hero Fincorp,Poonwalla Stpl
140127,Yes,No,No,Yes
140124,Yes,No,No,Yes
140119,Yes,No,No,Yes
334002,Yes,No,No,Yes
721638,Yes,No,No,Yes
262123,Yes,No,No,Yes
678051,Yes,No,No,Yes
504310,Yes,No,No,Yes
504109,Yes,No,No,Yes
504107,Yes,No,No,Yes
504101,Yes,No,No,Yes
341020,Yes,No,No,Yes
504303,Yes,No,No,Yes
504220,Yes,No,No,Yes
504218,Yes,No,No,Yes
504206,Yes,No,No,Yes
504297,Yes,No,No,Yes
504273,Yes,No,No,Yes
670708,Yes,No,No,Yes
670051,Yes,No,No,Yes
342032,Yes,No,No,Yes
804433,Yes,No,No,Yes
841447,Yes,No,No,Yes
232115,Yes,No,No,Yes
827016,Yes,No,No,Yes
586102,Yes,No,No,Yes
585415,Yes,No,No,Yes
462028,Yes,No,No,Yes
813233,Yes,No,No,Yes
781320,Yes,No,No,Yes
768053,Yes,No,No,Yes
713380,Yes,No,No,Yes
504214,Yes,No,No,Yes
756088,Yes,No,No,Yes
824304,Yes,No,No,Yes
759149,Yes,No,No,Yes
244223,Yes,No,No,Yes
688563,Yes,No,No,Yes
380011,Yes,No,No,Yes
380057,Yes,No,No,Yes
504002,Yes,No,No,Yes
445319,Yes,No,No,Yes
445309,Yes,No,No,Yes
445213,Yes,No,No,Yes
445208,Yes,No,No,Yes
445003,Yes,No,No,Yes
135105,Yes,No,No,Yes
133105,Yes,No,No,Yes
721459,Yes,No,No,Yes
721138,Yes,No,No,Yes
670732,Yes,No,No,Yes
444512,Yes,No,No,Yes
506353,Yes,No,No,Yes
530035,Yes,No,No,Yes
520006,Yes,No,No,Yes
396108,Yes,No,No,Yes
844134,Yes,No,No,Yes
844131,Yes,No,No,Yes
391773,Yes,No,No,Yes
391535,Yes,No,No,Yes
391460,Yes,No,No,Yes
391443,Yes,No,No,Yes
391442,Yes,No,No,Yes
391347,Yes,No,No,Yes
391245,Yes,No,No,Yes
391242,Yes,No,No,Yes
391241,Yes,No,No,Yes
391230,Yes,No,No,Yes
391169,Yes,No,No,Yes
391157,Yes,No,No,Yes
391146,Yes,No,No,Yes
391142,Yes,No,No,Yes
391137,Yes,No,No,Yes
391136,Yes,No,No,Yes
391126,Yes,No,No,Yes
391116,Yes,No,No,Yes
391108,Yes,No,No,Yes
390005,Yes,No,No,Yes
249156,Yes,No,No,Yes
249147,Yes,No,No,Yes
249134,Yes,No,No,Yes
733252,Yes,No,No,Yes
733214,Yes,No,No,Yes
733213,Yes,No,No,Yes
733212,Yes,No,No,Yes
241504,Yes,No,No,Yes
241503,Yes,No,No,Yes
241502,Yes,No,No,Yes
241501,Yes,No,No,Yes
229881,Yes,No,No,Yes
229841,Yes,No,No,Yes
229504,Yes,No,No,Yes
229503,Yes,No,No,Yes
229502,Yes,No,No,Yes
229501,Yes,No,No,Yes
209506,Yes,No,No,Yes
202417,Yes,No,No,Yes
263301,Yes,No,No,Yes
263154,Yes,No,No,Yes
263146,Yes,No,No,Yes
262403,Yes,No,No,Yes
244714,Yes,No,No,Yes
572163,Yes,No,No,Yes
621224,Yes,No,No,Yes
621015,Yes,No,No,Yes
620051,Yes,No,No,Yes
621221,Yes,No,No,Yes
621201,Yes,No,No,Yes
621132,Yes,No,No,Yes
621022,Yes,No,No,Yes
621021,Yes,No,No,Yes
621018,Yes,No,No,Yes
621016,Yes,No,No,Yes
602022,Yes,No,No,Yes
643104,Yes,No,No,Yes
614632,Yes,No,No,Yes
614631,Yes,No,No,Yes
614209,Yes,No,No,Yes
612206,Yes,No,No,Yes
421604,Yes,No,No,Yes
421304,Yes,No,No,Yes
401610,Yes,No,No,Yes
401609,Yes,No,No,Yes
401210,Yes,No,No,Yes
401104,Yes,No,No,Yes
400613,Yes,No,No,Yes
400611,Yes,No,No,Yes
246185,Yes,No,No,Yes
382780,Yes,No,No,Yes
382775,Yes,No,No,Yes
382760,Yes,No,No,Yes
382755,Yes,No,No,Yes
382750,Yes,No,No,Yes
382745,Yes,No,No,Yes
363425,Yes,No,No,Yes
363415,Yes,No,No,Yes
363331,Yes,No,No,Yes
395620,Yes,No,No,Yes
395345,Yes,No,No,Yes
394220,Yes,No,No,Yes
524301,Yes,No,No,Yes
524218,Yes,No,No,Yes
743392,Yes,No,No,Yes
743385,Yes,No,No,Yes
743339,Yes,No,No,Yes
743304,Yes,No,No,Yes
743744,Yes,No,No,Yes
131310,Yes,No,No,Yes
131303,Yes,No,No,Yes
131002,Yes,No,No,Yes
307021,Yes,No,No,Yes
416622,Yes,No,No,Yes
416538,Yes,No,No,Yes
416532,Yes,No,No,Yes
416530,Yes,No,No,Yes
272269,Yes,No,No,Yes
271608,Yes,No,No,Yes
203133,Yes,No,No,Yes
271214,Yes,No,No,Yes
271211,Yes,No,No,Yes
577450,Yes,No,No,Yes
577448,Yes,No,No,Yes
577447,Yes,No,No,Yes
465331,Yes,No,No,Yes
242123,Yes,No,No,Yes
415704,Yes,No,No,Yes
415529,Yes,No,No,Yes
841247,Yes,No,No,Yes
841105,Yes,No,No,Yes
833210,Yes,No,No,Yes
416428,Yes,No,No,Yes
416426,Yes,No,No,Yes
416425,Yes,No,No,Yes
416423,Yes,No,No,Yes
416422,Yes,No,No,Yes
416421,Yes,No,No,Yes
416321,Yes,No,No,Yes
416320,Yes,No,No,Yes
415417,Yes,No,No,Yes
415416,Yes,No,No,Yes
243640,Yes,No,No,Yes
202527,Yes,No,No,Yes
202522,Yes,No,No,Yes
202421,Yes,No,No,Yes
202414,Yes,No,No,Yes
202412,Yes,No,No,Yes
202410,Yes,No,No,Yes
848237,Yes,No,No,Yes
848118,Yes,No,No,Yes
848116,Yes,No,No,Yes
636407,Yes,No,No,Yes
140104,Yes,No,No,Yes
247769,Yes,No,No,Yes
263155,Yes,No,No,Yes
263143,Yes,No,No,Yes
122106,Yes,No,No,Yes
122100,Yes,No,No,Yes
415630,Yes,No,No,Yes
501323,Yes,No,No,Yes
501201,Yes,No,No,Yes
244227,Yes,No,No,Yes
244226,Yes,No,No,Yes
243701,Yes,No,No,Yes
623555,Yes,No,No,Yes
571511,Yes,No,No,Yes
493211,Yes,No,No,Yes
496197,Yes,No,No,Yes
402406,Yes,No,No,Yes
400218,Yes,No,No,Yes
402118,Yes,No,No,Yes
229419,Yes,No,No,Yes
229418,Yes,No,No,Yes
229416,Yes,No,No,Yes
229415,Yes,No,No,Yes
229403,Yes,No,No,Yes
229315,Yes,No,No,Yes
723216,Yes,No,No,Yes
723214,Yes,No,No,Yes
723168,Yes,No,No,Yes
723164,Yes,No,No,Yes
723163,Yes,No,No,Yes
723162,Yes,No,No,Yes
723161,Yes,No,No,Yes
723160,Yes,No,No,Yes
723158,Yes,No,No,Yes
723157,Yes,No,No,Yes
752112,Yes,No,No,Yes
752033,Yes,No,No,Yes
721670,Yes,No,No,Yes
721669,Yes,No,No,Yes
721668,Yes,No,No,Yes
721667,Yes,No,No,Yes
721666,Yes,No,No,Yes
721665,Yes,No,No,Yes
721664,Yes,No,No,Yes
721630,Yes,No,No,Yes
721605,Yes,No,No,Yes
721465,Yes,No,No,Yes
721464,Yes,No,No,Yes
721460,Yes,No,No,Yes
721169,Yes,No,No,Yes
721168,Yes,No,No,Yes
721167,Yes,No,No,Yes
721142,Yes,No,No,Yes
855456,Yes,No,No,Yes
411054,Yes,No,No,Yes
411053,Yes,No,No,Yes
411050,Yes,No,No,Yes
411049,Yes,No,No,Yes
230406,Yes,No,No,Yes
230305,Yes,No,No,Yes
230146,Yes,No,No,Yes
230145,Yes,No,No,Yes
230140,Yes,No,No,Yes
230123,Yes,No,No,Yes
230122,Yes,No,No,Yes
229417,Yes,No,No,Yes
523153,Yes,No,No,Yes
360560,Yes,No,No,Yes
262312,Yes,No,No,Yes
243702,Yes,No,No,Yes
246489,Yes,No,No,Yes
246476,Yes,No,No,Yes
246458,Yes,No,No,Yes
246456,Yes,No,No,Yes
246454,Yes,No,No,Yes
246452,Yes,No,No,Yes
246451,Yes,No,No,Yes
246450,Yes,No,No,Yes
246447,Yes,No,No,Yes
246438,Yes,No,No,Yes
246437,Yes,No,No,Yes
246423,Yes,No,No,Yes
803218,Yes,No,No,Yes
689629,Yes,No,No,Yes
689620,Yes,No,No,Yes
721663,Yes,No,No,Yes
721466,Yes,No,No,Yes
721462,Yes,No,No,Yes
721461,Yes,No,No,Yes
721258,Yes,No,No,Yes
721257,Yes,No,No,Yes
721256,Yes,No,No,Yes
721254,Yes,No,No,Yes
721252,Yes,No,No,Yes
721228,Yes,No,No,Yes
721170,Yes,No,No,Yes
721165,Yes,No,No,Yes
721141,Yes,No,No,Yes
721123,Yes,No,No,Yes
209293,Yes,No,No,Yes
134115,Yes,No,No,Yes
134111,Yes,No,No,Yes
679538,Yes,No,No,Yes
679537,Yes,No,No,Yes
679518,Yes,No,No,Yes
679517,Yes,No,No,Yes
679354,Yes,No,No,Yes
679344,Yes,No,No,Yes
679312,Yes,No,No,Yes
679310,Yes,No,No,Yes
679124,Yes,No,No,Yes
678761,Yes,No,No,Yes
678752,Yes,No,No,Yes
678709,Yes,No,No,Yes
678707,Yes,No,No,Yes
678689,Yes,No,No,Yes
678637,Yes,No,No,Yes
678635,Yes,No,No,Yes
678634,Yes,No,No,Yes
678616,Yes,No,No,Yes
678615,Yes,No,No,Yes
678609,Yes,No,No,Yes
678600,Yes,No,No,Yes
678559,Yes,No,No,Yes
678558,Yes,No,No,Yes
678020,Yes,No,No,Yes
678018,Yes,No,No,Yes
678017,Yes,No,No,Yes
413580,Yes,No,No,Yes
285251,Yes,No,No,Yes
285231,Yes,No,No,Yes
285211,Yes,No,No,Yes
285196,Yes,No,No,Yes
285134,Yes,No,No,Yes
285131,Yes,No,No,Yes
743708,Yes,No,No,Yes
743706,Yes,No,No,Yes
743700,Yes,No,No,Yes
743414,Yes,No,No,Yes
743269,Yes,No,No,Yes
743244,Yes,No,No,Yes
743486,Yes,No,No,Yes
743299,Yes,No,No,Yes
752087,Yes,No,No,Yes
422503,Yes,No,No,Yes
422405,Yes,No,No,Yes
422216,Yes,No,No,Yes
422107,Yes,No,No,Yes
422015,Yes,No,No,Yes
123305,Yes,No,No,Yes
431815,Yes,No,No,Yes
431646,Yes,No,No,Yes
803112,Yes,No,No,Yes
263689,Yes,No,No,Yes
263687,Yes,No,No,Yes
263683,Yes,No,No,Yes
263675,Yes,No,No,Yes
263671,Yes,No,No,Yes
263662,Yes,No,No,Yes
263627,Yes,No,No,Yes
263610,Yes,No,No,Yes
263164,Yes,No,No,Yes
263163,Yes,No,No,Yes
263162,Yes,No,No,Yes
263144,Yes,No,No,Yes
263131,Yes,No,No,Yes
263129,Yes,No,No,Yes
263002,Yes,No,No,Yes
262404,Yes,No,No,Yes
244711,Yes,No,No,Yes
441406,Yes,No,No,Yes
441002,Yes,No,No,Yes
440031,Yes,No,No,Yes
612205,Yes,No,No,Yes
741513,Yes,No,No,Yes
741511,Yes,No,No,Yes
741405,Yes,No,No,Yes
741403,Yes,No,No,Yes
741318,Yes,No,No,Yes
741225,Yes,No,No,Yes
741224,Yes,No,No,Yes
741203,Yes,No,No,Yes
741196,Yes,No,No,Yes
741192,Yes,No,No,Yes
741191,Yes,No,No,Yes
741189,Yes,No,No,Yes
741188,Yes,No,No,Yes
741187,Yes,No,No,Yes
741185,Yes,No,No,Yes
741184,Yes,No,No,Yes
741183,Yes,No,No,Yes
741173,Yes,No,No,Yes
741172,Yes,No,No,Yes
741171,Yes,No,No,Yes
741170,Yes,No,No,Yes
741169,Yes,No,No,Yes
741168,Yes,No,No,Yes
843162,Yes,No,No,Yes
843152,Yes,No,No,Yes
843139,Yes,No,No,Yes
742403,Yes,No,No,Yes
742307,Yes,No,No,Yes
742286,Yes,No,No,Yes
742234,Yes,No,No,Yes
742232,Yes,No,No,Yes
742231,Yes,No,No,Yes
742230,Yes,No,No,Yes
742229,Yes,No,No,Yes
742220,Yes,No,No,Yes
742191,Yes,No,No,Yes
742190,Yes,No,No,Yes
742188,Yes,No,No,Yes
742185,Yes,No,No,Yes
742183,Yes,No,No,Yes
742182,Yes,No,No,Yes
742181,Yes,No,No,Yes
742180,Yes,No,No,Yes
742179,Yes,No,No,Yes
742178,Yes,No,No,Yes
742177,Yes,No,No,Yes
742176,Yes,No,No,Yes
742173,Yes,No,No,Yes
742172,Yes,No,No,Yes
742171,Yes,No,No,Yes
742170,Yes,No,No,Yes
742162,Yes,No,No,Yes
742157,Yes,No,No,Yes
742150,Yes,No,No,Yes
742139,Yes,No,No,Yes
742131,Yes,No,No,Yes
742109,Yes,No,No,Yes
742000,Yes,No,No,Yes
741516,Yes,No,No,Yes
741515,Yes,No,No,Yes
741514,Yes,No,No,Yes
741512,Yes,No,No,Yes
741510,Yes,No,No,Yes
741258,Yes,No,No,Yes
400090,Yes,No,No,Yes
400041,Yes,No,No,Yes
244902,Yes,No,No,Yes
244224,Yes,No,No,Yes
202415,Yes,No,No,Yes
202413,Yes,No,No,Yes
202411,Yes,No,No,Yes
384176,Yes,No,No,Yes
250612,Yes,No,No,Yes
250403,Yes,No,No,Yes
250105,Yes,No,No,Yes
250102,Yes,No,No,Yes
250013,Yes,No,No,Yes
757015,Yes,No,No,Yes
221714,Yes,No,No,Yes
121705,Yes,No,No,Yes
575328,Yes,No,No,Yes
571810,Yes,No,No,Yes
571437,Yes,No,No,Yes
621127,Yes,No,No,Yes
732214,Yes,No,No,Yes
732213,Yes,No,No,Yes
732212,Yes,No,No,Yes
732211,Yes,No,No,Yes
732150,Yes,No,No,Yes
732147,Yes,No,No,Yes
732143,Yes,No,No,Yes
679594,Yes,No,No,Yes
679355,Yes,No,No,Yes
679352,Yes,No,No,Yes
679351,Yes,No,No,Yes
679350,Yes,No,No,Yes
679348,Yes,No,No,Yes
679343,Yes,No,No,Yes
676557,Yes,No,No,Yes
676556,Yes,No,No,Yes
676554,Yes,No,No,Yes
676515,Yes,No,No,Yes
676514,Yes,No,No,Yes
676513,Yes,No,No,Yes
676511,Yes,No,No,Yes
676318,Yes,No,No,Yes
676315,Yes,No,No,Yes
676313,Yes,No,No,Yes
676310,Yes,No,No,Yes
676308,Yes,No,No,Yes
676127,Yes,No,No,Yes
676126,Yes,No,No,Yes
676111,Yes,No,No,Yes
676110,Yes,No,No,Yes
673653,Yes,No,No,Yes
673652,Yes,No,No,Yes
673651,Yes,No,No,Yes
673649,Yes,No,No,Yes
673648,Yes,No,No,Yes
673644,Yes,No,No,Yes
206303,Yes,No,No,Yes
206302,Yes,No,No,Yes
273307,Yes,No,No,Yes
389240,Yes,No,No,Yes
630413,Yes,No,No,Yes
626533,Yes,No,No,Yes
625572,Yes,No,No,Yes
625502,Yes,No,No,Yes
847406,Yes,No,No,Yes
227309,Yes,No,No,Yes
227111,Yes,No,No,Yes
227005,Yes,No,No,Yes
274249,Yes,No,No,Yes
518673,Yes,No,No,Yes
521444,Yes,No,No,Yes
673643,Yes,No,No,Yes
673624,Yes,No,No,Yes
673623,Yes,No,No,Yes
673621,Yes,No,No,Yes
673619,Yes,No,No,Yes
673618,Yes,No,No,Yes
673617,Yes,No,No,Yes
673615,Yes,No,No,Yes
673583,Yes,No,No,Yes
673578,Yes,No,No,Yes
673544,Yes,No,No,Yes
673534,Yes,No,No,Yes
673532,Yes,No,No,Yes
673530,Yes,No,No,Yes
673520,Yes,No,No,Yes
673519,Yes,No,No,Yes
673518,Yes,No,No,Yes
673516,Yes,No,No,Yes
673515,Yes,No,No,Yes
673514,Yes,No,No,Yes
673512,Yes,No,No,Yes
673511,Yes,No,No,Yes
673510,Yes,No,No,Yes
673327,Yes,No,No,Yes
673326,Yes,No,No,Yes
673325,Yes,No,No,Yes
673321,Yes,No,No,Yes
673318,Yes,No,No,Yes
673112,Yes,No,No,Yes
673111,Yes,No,No,Yes
673110,Yes,No,No,Yes
673109,Yes,No,No,Yes
673108,Yes,No,No,Yes
673107,Yes,No,No,Yes
673026,Yes,No,No,Yes
673025,Yes,No,No,Yes
673024,Yes,No,No,Yes
673023,Yes,No,No,Yes
673013,Yes,No,No,Yes
686615,Yes,No,No,Yes
686552,Yes,No,No,Yes
686142,Yes,No,No,Yes
686039,Yes,No,No,Yes
686034,Yes,No,No,Yes
686030,Yes,No,No,Yes
686027,Yes,No,No,Yes
686026,Yes,No,No,Yes
584114,Yes,No,No,Yes
416541,Yes,No,No,Yes
416228,Yes,No,No,Yes
416127,Yes,No,No,Yes
736180,Yes,No,No,Yes
752028,Yes,No,No,Yes
758072,Yes,No,No,Yes
758054,Yes,No,No,Yes
758052,Yes,No,No,Yes
754243,Yes,No,No,Yes
754241,Yes,No,No,Yes
254716,Yes,No,No,Yes
212210,Yes,No,No,Yes
630565,Yes,No,No,Yes
209715,Yes,No,No,Yes
209344,Yes,No,No,Yes
670603,Yes,No,No,Yes
670597,Yes,No,No,Yes
670339,Yes,No,No,Yes
670332,Yes,No,No,Yes
370511,Yes,No,No,Yes
370411,Yes,No,No,Yes
370002,Yes,No,No,Yes
362727,Yes,No,No,Yes
362722,Yes,No,No,Yes
362551,Yes,No,No,Yes
362267,Yes,No,No,Yes
362256,Yes,No,No,Yes
362249,Yes,No,No,Yes
362216,Yes,No,No,Yes
360572,Yes,No,No,Yes
342611,Yes,No,No,Yes
342033,Yes,No,No,Yes
342004,Yes,No,No,Yes
326510,Yes,No,No,Yes
222102,Yes,No,No,Yes
735307,Yes,No,No,Yes
735306,Yes,No,No,Yes
735238,Yes,No,No,Yes
735237,Yes,No,No,Yes
735236,Yes,No,No,Yes
735235,Yes,No,No,Yes
735201,Yes,No,No,Yes
735140,Yes,No,No,Yes
735139,Yes,No,No,Yes
735137,Yes,No,No,Yes
735136,Yes,No,No,Yes
734502,Yes,No,No,Yes
425510,Yes,No,No,Yes
425208,Yes,No,No,Yes
425135,Yes,No,No,Yes
144014,Yes,No,No,Yes
144013,Yes,No,No,Yes
144012,Yes,No,No,Yes
755045,Yes,No,No,Yes
755038,Yes,No,No,Yes
755029,Yes,No,No,Yes
755021,Yes,No,No,Yes
754261,Yes,No,No,Yes
754237,Yes,No,No,Yes
755047,Yes,No,No,Yes
755046,Yes,No,No,Yes
755041,Yes,No,No,Yes
755039,Yes,No,No,Yes
755033,Yes,No,No,Yes
755032,Yes,No,No,Yes
755031,Yes,No,No,Yes
755030,Yes,No,No,Yes
754285,Yes,No,No,Yes
754159,Yes,No,No,Yes
754143,Yes,No,No,Yes
453236,Yes,No,No,Yes
685621,Yes,No,No,Yes
685617,Yes,No,No,Yes
685611,Yes,No,No,Yes
685592,Yes,No,No,Yes
685569,Yes,No,No,Yes
685564,Yes,No,No,Yes
685556,Yes,No,No,Yes
685539,Yes,No,No,Yes
685538,Yes,No,No,Yes
685537,Yes,No,No,Yes
685536,Yes,No,No,Yes
685510,Yes,No,No,Yes
685506,Yes,No,No,Yes
685502,Yes,No,No,Yes
712708,Yes,No,No,Yes
712707,Yes,No,No,Yes
712704,Yes,No,No,Yes
712429,Yes,No,No,Yes
712422,Yes,No,No,Yes
712157,Yes,No,No,Yes
712156,Yes,No,No,Yes
712154,Yes,No,No,Yes
144304,Yes,No,No,Yes
144203,Yes,No,No,Yes
577119,Yes,No,No,Yes
573150,Yes,No,No,Yes
573139,Yes,No,No,Yes
209407,Yes,No,No,Yes
245102,Yes,No,No,Yes
711416,Yes,No,No,Yes
711328,Yes,No,No,Yes
123506,Yes,No,No,Yes
123505,Yes,No,No,Yes
123504,Yes,No,No,Yes
123502,Yes,No,No,Yes
123414,Yes,No,No,Yes
123413,Yes,No,No,Yes
122211,Yes,No,No,Yes
122109,Yes,No,No,Yes
271406,Yes,No,No,Yes
271404,Yes,No,No,Yes
271127,Yes,No,No,Yes
362571,Yes,No,No,Yes
275207,Yes,No,No,Yes
233236,Yes,No,No,Yes
233235,Yes,No,No,Yes
232338,Yes,No,No,Yes
201101,Yes,No,No,Yes
203208,Yes,No,No,Yes
144424,Yes,No,No,Yes
761128,Yes,No,No,Yes
761036,Yes,No,No,Yes
335771,Yes,No,No,Yes
131040,Yes,No,No,Yes
215126,Yes,No,No,Yes
205152,Yes,No,No,Yes
205151,Yes,No,No,Yes
205147,Yes,No,No,Yes
205145,Yes,No,No,Yes
205142,Yes,No,No,Yes
205141,Yes,No,No,Yes
205135,Yes,No,No,Yes
216221,Yes,No,No,Yes
212666,Yes,No,No,Yes
212662,Yes,No,No,Yes
212660,Yes,No,No,Yes
212623,Yes,No,No,Yes
209748,Yes,No,No,Yes
209746,Yes,No,No,Yes
207505,Yes,No,No,Yes
207504,Yes,No,No,Yes
207503,Yes,No,No,Yes
207502,Yes,No,No,Yes
207501,Yes,No,No,Yes
206451,Yes,No,No,Yes
205302,Yes,No,No,Yes
201205,Yes,No,No,Yes
121011,Yes,No,No,Yes
225411,Yes,No,No,Yes
225408,Yes,No,No,Yes
225407,Yes,No,No,Yes
225406,Yes,No,No,Yes
225402,Yes,No,No,Yes
224216,Yes,No,No,Yes
207126,Yes,No,No,Yes
638654,Yes,No,No,Yes
686695,Yes,No,No,Yes
683593,Yes,No,No,Yes
683586,Yes,No,No,Yes
682510,Yes,No,No,Yes
682320,Yes,No,No,Yes
533008,Yes,No,No,Yes
531110,Yes,No,No,Yes
507130,Yes,No,No,Yes
110050,Yes,No,No,Yes
713375,Yes,No,No,Yes
425336,Yes,No,No,Yes
826124,Yes,No,No,Yes
275208,Yes,No,No,Yes
815552,Yes,No,No,Yes
123507,Yes,No,No,Yes
734436,Yes,No,No,Yes
734431,Yes,No,No,Yes
734321,Yes,No,No,Yes
734320,Yes,No,No,Yes
734319,Yes,No,No,Yes
734317,Yes,No,No,Yes
734227,Yes,No,No,Yes
734219,Yes,No,No,Yes
734124,Yes,No,No,Yes
734123,Yes,No,No,Yes
734122,Yes,No,No,Yes
734121,Yes,No,No,Yes
575027,Yes,No,No,Yes
575021,Yes,No,No,Yes
331404,Yes,No,No,Yes
331002,Yes,No,No,Yes
517621,Yes,No,No,Yes
517003,Yes,No,No,Yes
573114,Yes,No,No,Yes
577142,Yes,No,No,Yes
577118,Yes,No,No,Yes
573132,Yes,No,No,Yes
391175,Yes,No,No,Yes
391155,Yes,No,No,Yes
391151,Yes,No,No,Yes
391141,Yes,No,No,Yes
127020,Yes,No,No,Yes
442912,Yes,No,No,Yes
442910,Yes,No,No,Yes
442706,Yes,No,No,Yes
442506,Yes,No,No,Yes
441228,Yes,No,No,Yes
441227,Yes,No,No,Yes
263309,Yes,No,No,Yes
144423,Yes,No,No,Yes
673589,Yes,No,No,Yes
323604,Yes,No,No,Yes
323302,Yes,No,No,Yes
444921,Yes,No,No,Yes
444913,Yes,No,No,Yes
443406,Yes,No,No,Yes
443405,Yes,No,No,Yes
443307,Yes,No,No,Yes
443305,Yes,No,No,Yes
443209,Yes,No,No,Yes
444307,Yes,No,No,Yes
443306,Yes,No,No,Yes
443105,Yes,No,No,Yes
245412,Yes,No,No,Yes
245411,Yes,No,No,Yes
245409,Yes,No,No,Yes
245408,Yes,No,No,Yes
245407,Yes,No,No,Yes
245405,Yes,No,No,Yes
245403,Yes,No,No,Yes
245402,Yes,No,No,Yes
245401,Yes,No,No,Yes
202399,Yes,No,No,Yes
202398,Yes,No,No,Yes
202397,Yes,No,No,Yes
202396,Yes,No,No,Yes
202395,Yes,No,No,Yes
202394,Yes,No,No,Yes
202393,Yes,No,No,Yes
202392,Yes,No,No,Yes
202391,Yes,No,No,Yes
202390,Yes,No,No,Yes
202389,Yes,No,No,Yes
243621,Yes,No,No,Yes
202526,Yes,No,No,Yes
202525,Yes,No,No,Yes
202524,Yes,No,No,Yes
202523,Yes,No,No,Yes
202521,Yes,No,No,Yes
202520,Yes,No,No,Yes
334404,Yes,No,No,Yes
334304,Yes,No,No,Yes
334301,Yes,No,No,Yes
246765,Yes,No,No,Yes
244718,Yes,No,No,Yes
462420,Yes,No,No,Yes
462032,Yes,No,No,Yes
462029,Yes,No,No,Yes
462018,Yes,No,No,Yes
462014,Yes,No,No,Yes
462013,Yes,No,No,Yes
462012,Yes,No,No,Yes
462007,Yes,No,No,Yes
802237,Yes,No,No,Yes
127110,Yes,No,No,Yes
311810,Yes,No,No,Yes
311809,Yes,No,No,Yes
311808,Yes,No,No,Yes
311807,Yes,No,No,Yes
311609,Yes,No,No,Yes
311608,Yes,No,No,Yes
311607,Yes,No,No,Yes
311406,Yes,No,No,Yes
311405,Yes,No,No,Yes
311303,Yes,No,No,Yes
311032,Yes,No,No,Yes
311031,Yes,No,No,Yes
311029,Yes,No,No,Yes
311027,Yes,No,No,Yes
311013,Yes,No,No,Yes
311012,Yes,No,No,Yes
310029,Yes,No,No,Yes
305626,Yes,No,No,Yes
305414,Yes,No,No,Yes
305413,Yes,No,No,Yes
305411,Yes,No,No,Yes
305410,Yes,No,No,Yes
392031,Yes,No,No,Yes
321006,Yes,No,No,Yes
441923,Yes,No,No,Yes
441920,Yes,No,No,Yes
441918,Yes,No,No,Yes
441917,Yes,No,No,Yes
441811,Yes,No,No,Yes
441808,Yes,No,No,Yes
441504,Yes,No,No,Yes
813228,Yes,No,No,Yes
813227,Yes,No,No,Yes
583138,Yes,No,No,Yes
851119,Yes,No,No,Yes
851103,Yes,No,No,Yes
123003,Yes,No,No,Yes
151107,Yes,No,No,Yes
272209,Yes,No,No,Yes
272196,Yes,No,No,Yes
272170,Yes,No,No,Yes
272149,Yes,No,No,Yes
272141,Yes,No,No,Yes
272132,Yes,No,No,Yes
272003,Yes,No,No,Yes
262410,Yes,No,No,Yes
243406,Yes,No,No,Yes
243215,Yes,No,No,Yes
713518,Yes,No,No,Yes
713517,Yes,No,No,Yes
713516,Yes,No,No,Yes
713501,Yes,No,No,Yes
713434,Yes,No,No,Yes
713433,Yes,No,No,Yes
713432,Yes,No,No,Yes
713430,Yes,No,No,Yes
713429,Yes,No,No,Yes
713425,Yes,No,No,Yes
713419,Yes,No,No,Yes
713402,Yes,No,No,Yes
713383,Yes,No,No,Yes
713377,Yes,No,No,Yes
713368,Yes,No,No,Yes
713367,Yes,No,No,Yes
713173,Yes,No,No,Yes
713172,Yes,No,No,Yes
713171,Yes,No,No,Yes
713170,Yes,No,No,Yes
713169,Yes,No,No,Yes
713168,Yes,No,No,Yes
713167,Yes,No,No,Yes
713165,Yes,No,No,Yes
713162,Yes,No,No,Yes
713160,Yes,No,No,Yes
713158,Yes,No,No,Yes
713157,Yes,No,No,Yes
713156,Yes,No,No,Yes
713155,Yes,No,No,Yes
227302,Yes,No,No,Yes
227301,Yes,No,No,Yes
227131,Yes,No,No,Yes
225002,Yes,No,No,Yes
722175,Yes,No,No,Yes
722107,Yes,No,No,Yes
813117,Yes,No,No,Yes
271605,Yes,No,No,Yes
271320,Yes,No,No,Yes
271318,Yes,No,No,Yes
271317,Yes,No,No,Yes
271316,Yes,No,No,Yes
271315,Yes,No,No,Yes
277817,Yes,No,No,Yes
277407,Yes,No,No,Yes
277405,Yes,No,No,Yes
277307,Yes,No,No,Yes
277306,Yes,No,No,Yes
277305,Yes,No,No,Yes
277218,Yes,No,No,Yes
277212,Yes,No,No,Yes
277122,Yes,No,No,Yes
221722,Yes,No,No,Yes
221721,Yes,No,No,Yes
221719,Yes,No,No,Yes
756053,Yes,No,No,Yes
756018,Yes,No,No,Yes
271130,Yes,No,No,Yes
271128,Yes,No,No,Yes
250645,Yes,No,No,Yes
250515,Yes,No,No,Yes
263688,Yes,No,No,Yes
263408,Yes,No,No,Yes
586126,Yes,No,No,Yes
276401,Yes,No,No,Yes
224166,Yes,No,No,Yes
431146,Yes,No,No,Yes
431140,Yes,No,No,Yes
431138,Yes,No,No,Yes
431119,Yes,No,No,Yes
431108,Yes,No,No,Yes
431106,Yes,No,No,Yes
415570,Yes,No,No,Yes
